,0,1,2,3,4,5,6,7
46,0.8368457,0.8363871,0.8359309,0.83547354,0.83501774,0.83365047,0.8331947,0.8327378
47,0.8425356,0.8420778,0.8416236,0.84116644,0.8407117,0.83934146,0.8388864,0.83842885
48,0.8482182,0.8477615,0.8473053,0.8468505,0.8463929,0.84502524,0.8445695,0.84411275
49,0.85389686,0.85344136,0.8529845,0.8525283,0.85207355,0.85070485,0.85024786,0.8497922
50,0.85956705,0.8591101,0.85865337,0.8581989,0.8577421,0.85637397,0.8559189,0.8554615
51,0.86523086,0.8647744,0.8643184,0.8638625,0.8634059,0.8620385,0.86158174,0.86112607
52,0.8708849,0.87042946,0.8699742,0.86951625,0.86906004,0.8676936,0.86723596,0.8667802
53,0.87653315,0.87607855,0.87562203,0.875167,0.87471026,0.8733421,0.8728847,0.8724285
54,0.88217694,0.88172233,0.8812653,0.8808107,0.88035375,0.8789857,0.87852854,0.8780723
55,0.8878122,0.8873557,0.8869007,0.8864416,0.88598686,0.8846184,0.88416225,0.883705
56,0.89344275,0.8929853,0.8925287,0.8920721,0.8916165,0.89024484,0.88979083,0.88933444
57,0.89906013,0.89860404,0.8981485,0.89769053,0.8972371,0.8958687,0.8954115,0.89495635
58,0.9046733,0.90421796,0.9037624,0.9033068,0.90284944,0.90148026,0.90102535,0.9005686
59,0.9101022,0.90969384,0.90928614,0.9088795,0.9084586,0.90708685,0.90663296,0.90617603
60,0.91549695,0.91508925,0.91468245,0.9142756,0.91386825,0.9126448,0.91223425,0.9117778
61,0.9208831,0.92047626,0.9200703,0.91966265,0.91925734,0.9180316,0.9176267,0.9172189
62,0.9262678,0.92586017,0.9254525,0.9250448,0.92463905,0.92341655,0.9230077,0.9226006
63,0.93164295,0.93123555,0.9308279,0.93041974,0.93001205,0.9287898,0.92838436,0.9279769
64,0.9370115,0.9366024,0.93619764,0.93579024,0.935383,0.9341603,0.93375117,0.93334556
65,0.9423719,0.94196624,0.94155777,0.94115037,0.94074196,0.9395211,0.93911284,0.9387051
66,0.94772995,0.9473218,0.94691366,0.9465065,0.9460996,0.9448768,0.9444702,0.9440626
67,0.9530193,0.95263535,0.95225,0.9518518,0.95144665,0.95022476,0.94981796,0.9494088
68,0.9576765,0.95729953,0.9569147,0.95652825,0.9561417,0.9549835,0.95458806,0.95418143
69,0.96199065,0.96164304,0.96129483,0.9609477,0.9606004,0.9595334,0.9591471,0.95876056
70,0.9662986,0.96595246,0.96560436,0.9652569,0.96490884,0.96386576,0.96351945,0.9631718
71,0.97060275,0.97025555,0.9699092,0.969561,0.9692145,0.9681708,0.9678218,0.96747553
72,0.97490215,0.97455543,0.97420806,0.9738609,0.97351414,0.9724705,0.9721222,0.97177607
73,0.9791848,0.978846,0.9785016,0.97815394,0.97780603,0.9767645,0.9764171,0.9760691
74,0.98344886,0.9831082,0.9827699,0.98243,0.9820902,0.9810517,0.9807037,0.980357
75,0.98771065,0.98737043,0.9870313,0.9866911,0.9863513,0.98533213,0.98498726,0.9846404
76,0.99183327,0.99152786,0.9912246,0.99091864,0.9906063,0.9895874,0.9892464,0.98890746
77,0.99584717,0.9955417,0.9952369,0.9949327,0.9946274,0.99371225,0.99340785,0.99310267
78,0.9998543,0.9995502,0.9992448,0.99893975,0.99863386,0.9977194,0.9974138,0.99710906
79,1.0038573,1.0035514,1.0032463,1.0029423,1.002636,1.0017226,1.001417,1.0011122
80,1.0078534,1.0075495,1.0072443,1.0069401,1.0066346,1.00572,1.005413,1.005109
81,1.0118487,1.0115443,1.01124,1.0109335,1.0106283,1.0097142,1.0094087,1.009103
82,1.0158373,1.0155314,1.0152276,1.0149219,1.0146167,1.0137028,1.013397,1.0130925
83,1.0198202,1.0195161,1.0192101,1.0189039,1.0186001,1.0176862,1.0173796,1.0170746
84,1.0237974,1.0234936,1.0231881,1.0228835,1.022579,1.0216635,1.0213598,1.0210545
85,1.0277722,1.0274681,1.0271615,1.0268582,1.0265526,1.0256368,1.025332,1.0250279
86,1.0317419,1.0314356,1.0311303,1.0308266,1.030522,1.0296067,1.0293026,1.0289961
87,1.0356836,1.0353944,1.0350968,1.0347905,1.0344855,1.0335709,1.0332667,1.0329608
88,1.0394983,1.0392072,1.038917,1.0386276,1.0383362,1.0374646,1.0371758,1.0368859
89,1.0433054,1.0430164,1.0427251,1.0424356,1.042145,1.0412745,1.0409844,1.0406945
90,1.0471115,1.0468211,1.0465308,1.0462397,1.0459498,1.0450797,1.04479,1.0445004
91,1.0509115,1.0506209,1.0503308,1.05004,1.0497503,1.0488795,1.0485883,1.0483
92,1.054708,1.0544187,1.0541276,1.0538378,1.0535481,1.0526775,1.0523872,1.0520962
93,1.0584981,1.0582085,1.0579184,1.0576285,1.0573372,1.0564661,1.0561771,1.0558879
94,1.062286,1.061996,1.0617048,1.0614142,1.0611246,1.0602533,1.0599627,1.0596739
95,1.0660665,1.0657773,1.0654858,1.0651962,1.064906,1.0640361,1.0637449,1.0634557
96,1.069846,1.069556,1.069265,1.068974,1.0686842,1.0678154,1.067525,1.0672337
97,1.0736177,1.073326,1.0730385,1.0727473,1.0724574,1.0715865,1.071297,1.0710064
98,1.0773877,1.0770979,1.0768068,1.076518,1.0762271,1.0753564,1.0750656,1.0747751
99,1.0811508,1.0808606,1.0805713,1.0802809,1.079991,1.0791194,1.0788296,1.0785393
100,1.0849115,1.084621,1.0843308,1.0840406,1.0837514,1.0828801,1.0825905,1.0823001
